GEO,OBS_VALUE,nombre_conseillers
81022,211,11
80658,144,11
83037,1647,19
82130,171,11
83154,808,15
83070,6431,29
85113,4887,27
95628,1209,15
91635,1954,19
91017,1720,19
88126,1367,15
88210,169,11
89187,83,7
89184,129,11
89211,64,7
88247,1143,15
89179,293,11
80808,507,15
82101,1245,15
82026,639,15
81303,404,11
83079,1502,19
85185,646,15
83035,5992,29
84069,2759,23
91100,658,15
89461,1111,15
91180,336,11
91132,1104,15
91602,484,11
95395,901,15
86233,2728,23
86149,360,11
86048,1258,15
86037,460,11
88055,162,11
89151,1387,15
89190,178,11
89362,177,11
85064,2559,23
85105,516,15
83023,17846,33
85040,1100,15
81159,493,11
81006,213,11
88025,69,7
87105,874,15
89450,635,15
95101,957,15
97106,6381,29
88019,136,11
88141,241,11
86170,361,11
86260,314,11
88010,196,11
87198,397,11
82100,121,11
81316,230,11
82072,1010,15
80700,884,15
88406,131,11
89170,115,11
88327,1927,19
88504,158,11
88310,870,15
94065,5669,29
95504,3994,27
91347,6456,29
83045,891,15
85009,1118,15
83046,2166,19
85280,3390,23
80675,143,11
81084,611,15
80763,339,11
81174,613,15
81300,105,11
97122,5591,29
91526,110,11
91538,671,15
89458,162,11
87089,1693,19
86279,543,15
87025,858,15
88218,2560,23
86064,601,15
89218,1209,15
88301,289,11
82173,1135,15
85148,820,15
85184,318,11
88216,724,15
87078,702,15
81315,1377,15
81297,1200,15
89152,711,15
89398,386,11
88442,629,15
91080,1343,15
95387,62,7
86108,396,11
87131,826,15
87062,471,11
88005,209,11
87070,988,15
88023,87,7
86190,718,15
84026,4327,27
85291,1255,15
83065,2674,23
82121,62487,49
80707,78,7
81045,366,11
88443,90,7
89139,1059,15
88029,1556,19
88275,245,11
88460,653,15
86164,672,15
88179,41,7
88237,342,11
87028,1712,19
88133,207,11
87067,443,11
87133,485,11
95078,2114,19
97133,1730,19
95370,3508,27
95149,3340,23
84081,8996,29
84015,307,11
85056,394,11
82018,1194,15
80743,191,11
81212,118,11
80616,196,11
88037,854,15
88127,55,7
91639,974,15
91568,1540,19
91662,768,15
91112,129,11
85238,3613,27
85138,1199,15
84013,308,11
81250,281,11
81187,216,11
80779,809,15
80591,146,11
80698,217,11
81041,106,11
89467,800,15
95142,2017,19
90052,2897,23
89449,1813,19
90054,551,15
82110,1042,15
82085,1265,15
81211,486,11
83126,62905,49
86024,1538,19
88124,1078,15
88015,210,11
88158,3117,23
86055,350,11
88356,302,11
88318,221,11
93072,40600,43
94052,32998,39
88108,463,11
87103,1584,19
87152,1630,19
88121,273,11
85002,2207,19
85139,457,11
85066,847,15
80766,426,11
80605,199,11
81069,847,15
89061,255,11
89220,391,11
88248,172,11
91284,1187,15
93055,60954,49
91405,4582,27
87037,264,11
86217,278,11
88220,47,7
87167,580,15
86053,1890,19
87015,727,15
85242,1033,15
85082,2984,23
83004,7844,29
83033,4120,27
80746,1084,15
81123,90,7
82098,1279,15
81047,218,11
89394,76,7
88250,437,11
89016,79,7
89177,81,7
89108,348,11
93064,45947,43
95058,2703,23
91613,212,11
93079,12432,33
95241,2220,19
86297,6245,29
86126,644,15
87106,2542,23
86140,2261,19
85158,1211,15
84116,860,15
83095,764,15
83090,14320,33
82125,6657,29
84134,721,15
84128,44,7
81267,617,15
81008,294,11
81090,247,11
88450,183,11
88279,50,7
88365,146,11
89405,481,11
95585,58576,45
90076,1199,15
95427,14632,33
90105,178,11
85146,20754,35
82129,143,11
83073,11124,33
82169,2287,19
86133,3429,23
86130,370,11
88049,109,11
88165,2454,19
88078,2935,23
86099,1108,15
82013,3754,27
82020,577,15
81273,3714,27
81180,266,11
82080,1137,15
94033,52646,45
88251,1108,15
89011,115,11
89104,299,11
88501,73,7
88410,268,11
88351,1571,19
89276,881,15
82158,148,11
84126,773,15
84020,1166,15
84044,1164,15
81071,80,7
81299,382,11
80744,57,7
95054,219,11
92046,30183,39
91131,380,11
91544,472,11
95301,291,11
95480,5683,29
91122,9481,29
86183,1620,19
86244,1298,15
86178,2680,23
89088,475,11
88382,63,7
89022,134,11
80587,89,7
81164,531,15
80679,578,15
81218,3549,27
84145,770,15
83087,5090,29
85212,1338,15
85026,1465,15
95219,29189,35
89459,337,11
88190,484,11
87197,563,15
87024,873,15
86138,248,11
86192,177,11
88066,63,7
89348,2202,19
88252,151,11
84101,431,11
85054,1083,15
80734,212,11
81200,447,11
81024,376,11
82002,3272,23
89133,392,11
89194,111,11
89008,152,11
89141,119,11
86041,10253,33
87064,2067,19
83061,58499,45
84053,1724,19
84121,292,11
95492,97,7
94055,10589,33
89481,102,11
81101,1292,15
81326,423,11
80798,1509,19
81202,1009,15
82048,1644,19
84067,2481,19
83055,6024,29
84088,10433,33
86136,381,11
87058,99,7
86284,721,15
88065,275,11
88004,136,11
88433,67,7
88508,513,15
89422,43,7
88431,148,11
88528,152,11
82092,282,11
80628,765,15
81093,735,15
81048,2607,23
82043,268,11
92007,43647,43
91645,14772,33
95456,582,15
89471,463,11
95488,10230,33
85094,1176,15
82096,3305,23
85235,427,11
84080,13159,33
88332,208,11
89003,2730,23
88331,55,7
80773,102,11
81271,9674,29
81160,346,11
81017,128,11
86176,117,11
87191,2045,19
86262,571,15
88222,228,11
86173,621,15
89015,482,11
88330,188,11
89316,249,11
88401,459,11
88387,194,11
89165,122,11
89017,224,11
91247,493,11
90069,1268,15
90047,601,15
93071,51640,45
91275,2635,23
92024,65102,49
91099,3048,23
90098,253,11
84070,1952,19
85029,2169,19
82148,698,15
85300,4743,27
85255,2347,19
83038,476,11
82193,120,11
81053,338,11
80797,145,11
81144,4585,27
80640,262,11
80639,1310,15
89128,131,11
89250,168,11
88423,1379,15
88044,612,15
88021,275,11
87088,1115,15
88184,421,11
87033,788,15
83060,501,15
82181,206,11
83083,1464,15
85209,613,15
91121,523,15
91248,153,11
80775,638,15
80692,1014,15
86261,2354,19
88084,442,11
90053,2963,23
95625,1331,15
89344,1466,15
89364,287,11
89126,35,7
88285,438,11
81026,695,15
81127,100,11
80774,289,11
81184,34,7
82114,656,15
82170,561,15
85110,903,15
84071,1915,19
89023,963,15
89036,220,11
88500,839,15
88440,174,11
88073,200,11
88083,214,11
87065,6174,29
87059,1526,19
80721,2350,19
80826,751,15
81087,359,11
82059,292,11
81046,1540,19
88349,1592,19
89186,531,15
91204,720,15
89472,433,11
86228,196,11
87049,1272,15
87199,708,15
88002,67,7
86263,2941,23
85167,801,15
85083,1643,19
84103,682,15
85136,124,11
85152,5451,29
89025,6346,29
89329,75,7
89440,407,11
88366,274,11
89020,114,11
81094,91,7
81001,237,11
81068,197,11
81235,750,15
81193,345,11
82079,3763,27
80794,47,7
80767,234,11
81191,249,11
80710,389,11
87057,373,11
83028,2069,19
83119,3586,27
83110,1700,19
90051,446,11
95176,27086,35
91338,6408,29
91045,7795,29
95529,890,15
85127,2442,19
82117,1295,15
84078,3756,27
84114,207,11
83093,2430,19
82023,974,15
80806,460,11
80575,73,7
86224,1318,15
86250,263,11
87082,1159,15
89118,787,15
89342,624,15
81261,1232,15
83105,51,7
85049,1816,19
84037,2045,19
85025,2295,19
91333,4307,27
97202,3874,27
91482,567,15
95351,12226,33
90014,490,11
90093,945,15
81264,87,7
81010,470,11
80600,641,15
86218,205,11
87119,1147,15
86274,1082,15
87050,10011,33
87091,376,11
83039,144,11
85039,4015,27
85261,297,11
89395,427,11
89413,43,7
89171,286,11
85264,1340,15
86034,623,15
94047,4876,27
80597,828,15
91549,35714,39
95491,8333,29
90004,595,15
93062,14778,33
97117,22924,35
94054,24488,35
81233,1728,19
82029,275,11
80657,313,11
89037,524,15
88469,100,11
89181,130,11
89014,612,15
86090,230,11
86147,603,15
87113,5861,29
95424,22390,35
93078,39647,39
91292,929,15
90084,324,11
86013,101,11
83136,2636,23
82142,1810,19
83059,3353,23
85186,1018,15
84021,86,7
84005,186,11
81214,109,11
82028,807,15
81097,1313,15
81266,1060,15
87075,7915,29
91533,1857,19
95203,25934,35
97126,2594,23
95304,280,11
93008,55270,45
91619,277,11
88353,102,11
89205,431,11
88497,502,15
88265,24,7
89266,251,11
88510,119,11
88314,94,7
83018,3123,23
80719,48,7
80601,370,11
82003,238,11
89297,104,11
89319,489,11
89112,156,11
89284,180,11
89443,1853,19
89244,84,7
88306,52,7
91432,13773,33
90100,220,11
91021,11503,33
95051,9506,29
90065,1113,15
91044,4838,27
91207,7078,29
83106,5489,29
83054,9745,29
85215,3924,27
86019,2941,23
85086,1704,19
83066,2036,19
82132,1175,15
89203,188,11
89374,65,7
89375,88,7
89087,300,11
97201,1693,19
95500,31623,39
97125,13249,33
95270,521,15
80588,363,11
81206,597,15
81136,161,11
81245,131,11
80624,282,11
87123,145,11
88107,27,7
88081,1289,15
87109,354,11
85018,3955,27
85006,2028,19
85153,2986,23
82127,747,15
83140,5220,29
85233,631,15
91425,9238,29
91514,9491,29
97113,27205,35
89195,1260,15
88342,172,11
89387,27275,35
89360,372,11
89272,279,11
88303,177,11
86257,377,11
87019,2997,23
81099,16080,33
80723,251,11
80755,140,11
81086,155,11
81073,181,11
80789,150,11
81016,178,11
93047,28257,35
91159,1550,19
89226,186,11
89287,4855,27
89208,1164,15
88311,34,7
80642,312,11
81298,483,11
81209,2866,23
87157,842,15
86151,187,11
88013,91,7
87073,388,11
85144,1560,19
85010,1408,15
85194,48740,43
92025,90692,53
97102,4232,27
93032,40790,43
91145,71,7
95493,140,11
94074,14453,33
89072,311,11
89073,896,15
88316,42,7
92002,64026,49
88009,3262,23
88052,91,7
86211,803,15
86052,994,15
91098,429,11
87134,140,11
87132,112,11
81252,156,11
81265,80,7
80603,320,11
81163,10123,33
80722,503,15
89122,565,15
88357,660,15
84118,2986,23
85288,8327,29
83058,4514,27
88140,358,11
88151,1079,15
88150,292,11
87083,528,15
88225,2331,19
93045,23262,35
95205,7173,29
91179,4738,27
91272,22578,35
95489,737,15
91022,119,11
88079,1523,19
88098,913,15
88187,49,7
86084,232,11
81138,575,15
81285,500,15
80678,768,15
81305,716,15
95612,4575,27
90007,290,11
89285,291,11
89388,489,11
88494,121,11
88284,590,15
88249,72,7
83032,3407,23
84054,20315,35
82179,2254,19
85293,1556,19
85191,54699,45
86156,241,11
87195,128,11
87183,922,15
87161,4319,27
86125,565,15
86258,2177,19
88266,838,15
89043,99,7
89209,519,15
88518,27,7
88463,1450,15
92044,68412,49
81239,862,15
81280,261,11
82050,1218,15
81002,2507,23
85278,1602,19
85133,895,15
82191,406,11
84106,2639,23
88520,285,11
89352,259,11
87130,161,11
88122,384,11
87138,538,15
87201,4940,27
87052,163,11
90096,281,11
90075,4054,27
90099,5193,29
81322,252,11
84085,390,11
82174,283,11
84001,2881,23
84093,881,15
89432,471,11
88390,104,11
89095,134,11
89224,156,11
89431,62,7
81230,722,15
80673,183,11
82083,119,11
81308,1276,15
81031,901,15
95554,883,15
95012,208,11
86123,3041,23
86169,368,11
87153,296,11
88174,141,11
86200,551,15
86105,364,11
86285,930,15
86255,1265,15
85024,2215,19
84056,5213,29
83031,4866,27
86025,470,11
90062,278,11
91378,379,11
91339,7310,29
95678,848,15
89460,3470,23
95151,297,11
80585,2296,19
80786,141,11
80637,268,11
81013,391,11
87147,44,7
87003,911,15
88293,216,11
88333,125,11
89314,180,11
89409,62,7
89313,430,11
89039,75,7
84028,1121,15
84065,3929,27
85067,1002,15
97130,895,15
92064,29859,35
91667,7226,29
89477,102,11
91630,1550,19
91135,2873,23
81129,232,11
82066,636,15
81172,59,7
87186,323,11
88161,385,11
88154,94,7
86286,382,11
89144,795,15
89009,340,11
82187,646,15
85221,2752,23
83104,4245,27
85099,1144,15
90070,425,11
95487,14348,33
95055,471,11
95555,21297,35
90090,430,11
93046,46507,43
91312,10571,33
91671,595,15
80629,104,11
82076,1608,19
82033,14335,33
81208,557,15
80813,95,7
82036,131,11
80638,111,11
89464,5130,29
90027,128,11
85011,1790,19
83051,1132,15
85267,982,15
85020,4059,27
85171,618,15
89035,437,11
88474,71,7
89172,518,15
89130,1272,15
89341,446,11
87179,224,11
88159,509,15
86189,463,11
86127,453,11
87169,1041,15
86027,1908,19
88080,303,11
89262,160,11
89048,337,11
89235,872,15
89377,67,7
95574,7588,29
92063,80842,53
91105,9023,29
90016,120,11
94041,64526,49
91411,1935,19
82065,406,11
82131,1600,19
82177,152,11
82128,109,11
86182,356,11
86077,1205,15
86062,4776,27
87017,479,11
89376,134,11
89096,895,15
89197,712,15
89230,438,11
89326,1077,15
82004,132,11
80661,1085,15
82107,51,7
86134,217,11
87174,1235,15
88082,751,15
88024,115,11
87170,367,11
85008,7129,29
83012,2995,23
89328,368,11
89119,506,15
89066,1002,15
91114,25792,35
90011,373,11
92077,10871,33
93049,21914,35
91519,388,11
85120,1512,19
83011,1434,15
84149,1745,19
84087,29357,35
82115,2039,19
86287,346,11
88090,4489,27
87188,441,11
87002,5565,29
88325,182,11
89216,324,11
89307,774,15
89353,420,11
91198,1532,19
93014,29551,35
90001,1123,15
91589,37775,39
83147,8,7
82185,244,11
84119,5211,29
89369,597,15
89237,494,11
89092,199,11
86066,31105,39
88166,355,11
86158,6276,29
95523,423,11
91047,1468,15
90018,369,11
93010,51066,45
91016,4416,27
85112,2805,23
85248,421,11
85216,2074,19
88502,117,11
89417,113,11
82161,4050,27
91577,5853,29
95052,9931,29
94022,46122,43
95682,198,11
95166,467,11
86161,982,15
86184,954,15
87048,5208,29
89273,270,11
88487,3873,27
89253,189,11
89099,2231,19
89083,1870,19
88260,144,11
83068,4557,27
85181,643,15
85193,664,15
85092,13806,33
80697,36,7
81043,719,15
80646,79,7
80606,1134,15
80684,103,11
80666,30,7
87168,1069,15
88173,473,11
87074,227,11
87084,162,11
95252,38024,39
91649,2716,23
95543,237,11
93066,115237,55
89202,243,11
88343,172,11
88308,279,11
88376,295,11
89212,355,11
89201,1789,19
80589,103,11
81079,845,15
87129,942,15
88233,627,15
86069,187,11
88196,7685,29
87038,2096,19
87115,179,11
88231,470,11
95116,4907,27
93057,24872,35
93070,53041,45
95060,8521,29
94021,19813,33
91244,1563,19
85118,2285,19
85290,538,15
82156,145,11
86002,565,15
83137,180834,59
83112,11668,33
85182,5641,29
84003,10297,33
81128,1533,19
81150,420,11
81178,361,11
82051,842,15
81004,50605,45
80825,105,11
82105,1303,15
89033,394,11
89161,186,11
91156,2212,19
88020,191,11
88167,227,11
86038,221,11
87150,830,15
85045,1103,15
83143,4257,27
85004,2966,23
88277,117,11
89327,386,11
88253,663,15
89148,273,11
80750,143,11
81185,243,11
95088,1179,15
95379,203,11
95656,360,11
89312,238,11
88347,126,11
89410,111,11
88352,191,11
81126,178,11
80578,701,15
82011,931,15
88176,499,11
88001,67,7
86276,1226,15
87030,1253,15
88243,489,11
87040,1536,19
83048,3832,27
85232,1095,15
84133,4375,27
84025,1741,19
88087,3201,23
87177,1764,19
86063,241,11
86163,3710,27
88144,61,7
87023,183,11
89137,458,11
88445,2319,19
88381,190,11
88322,502,15
81059,659,15
82053,289,11
81089,137,11
80607,207,11
90077,305,11
90015,248,11
89451,261,11
82192,565,15
85145,989,15
82030,490,11
81258,446,11
80830,247,11
81021,5617,29
81207,84,7
88070,178,11
88068,862,15
92009,29376,35
91435,584,15
91103,26658,35
95280,30952,39
94069,14411,33
88456,83,7
89013,3133,23
89335,435,11
83141,6595,29
85160,3056,23
85276,753,15
82149,1867,19
83096,1564,19
85227,1904,19
85165,1264,15
81256,84,7
80757,146,11
90023,1181,15
93015,5156,29
95157,128,11
91600,7370,29
90071,1167,15
93013,15052,33
87016,298,11
88208,116,11
88197,353,11
88185,101,11
86242,390,11
88513,2073,19
88391,676,15
89403,88,7
88373,139,11
80651,243,11
80614,320,11
81110,100,11
80604,86,7
80706,1813,19
80672,619,15
84055,1597,19
85017,2406,19
94011,18340,33
90103,647,15
95110,243,11
95102,425,11
95355,5755,29
91414,377,11
87092,481,11
87145,232,11
86222,4345,27
86288,656,15
88498,863,15
89147,237,11
83019,8361,29
86011,189,11
82120,297,11
85137,526,15
81131,2275,19
80833,126,11
81259,226,11
88224,378,11
87165,145,11
86047,478,11
88206,858,15
87014,2739,23
90104,1026,15
91130,1042,15
91332,1560,19
89159,392,11
88517,182,11
89304,670,15
89041,286,11
91186,570,15
89468,417,11
91463,1037,15
80737,162,11
84098,622,15
85016,2366,19
85014,1161,15
88041,98,7
87029,618,15
87127,594,15
88486,3873,27
89359,408,11
89320,52,7
88435,519,15
89310,152,11
88312,192,11
89318,621,15
85022,1320,15
83138,2920,23
82123,1727,19
83151,936,15
85246,2540,23
83063,1848,19
87063,1335,15
86247,1007,15
86110,230,11
88030,160,11
88017,165,11
86160,2144,19
87205,2298,19
95641,2986,23
92050,98119,53
91195,854,15
95011,390,11
90068,1420,15
91330,5572,29
89180,460,11
89120,140,11
88472,111,11
88335,150,11
89430,330,11
89167,1019,15
85206,400,11
83149,1504,19
85285,756,15
85204,2653,23
81262,230,11
80762,337,11
80667,136,11
80691,336,11
81112,963,15
92012,120205,55
90005,422,11
95527,2682,23
94079,32547,39
87121,477,11
87151,489,11
86081,1418,15
81095,79,7
82084,171,11
81075,488,11
88459,43,7
88298,60,7
89145,406,11
84102,1318,15
83113,2399,19
84147,3395,23
91685,4576,27
90059,234,11
90003,598,15
91412,724,15
95059,370,11
95563,16047,33
91581,914,15
91340,7295,29
86039,765,15
86187,474,11
88148,1900,19
88022,207,11
88092,584,15
86246,816,15
81181,186,11
80760,361,11
80649,1280,15
81323,360,11
85254,1771,19
85295,3361,23
86010,1130,15
83022,21,7
86271,732,15
87200,122,11
88027,139,11
81282,37,7
80732,629,15
80793,2280,19
81173,315,11
80834,509,15
89236,1271,15
89222,222,11
89463,257,11
94060,12074,33
91408,1311,15
91648,2348,19
88219,132,11
86031,1686,19
85265,924,15
84008,663,15
85213,4285,27
84089,19764,33
83021,2617,23
95658,1132,15
90063,419,11
95580,2511,23
89416,426,11
89255,1080,15
88324,368,11
89378,739,15
89018,759,15
81314,531,15
80812,132,11
80633,584,15
82055,254,11
88059,393,11
86268,1134,15
86273,863,15
85001,2808,23
83091,6084,29
86012,132,11
84059,127,11
86007,1156,15
95008,870,15
92051,59200,45
94038,31338,39
88491,124,11
89063,842,15
89399,1546,19
89292,248,11
86122,68,7
86070,7037,29
81120,6567,29
82077,390,11
95253,502,15
93077,29973,35
92022,20198,35
90094,696,15
89466,385,11
91661,10353,33
95371,5852,29
88363,149,11
89005,837,15
89219,142,11
86014,1738,19
83069,55384,45
83082,1720,19
85175,678,15
83014,237,11
85135,2773,23
81037,1293,15
81117,726,15
80590,328,11
81119,508,15
81168,1031,15
80656,1106,15
91659,5654,29
91293,876,15
90080,429,11
88236,134,11
87006,240,11
87087,463,11
86106,100,11
81147,1090,15
81009,64,7
81231,387,11
80836,240,11
82176,967,15
83062,26316,35
89006,141,11
88424,2253,19
97103,30943,39
91095,2077,19
95509,3755,27
89456,671,15
91521,30283,39
90030,178,11
86032,2096,19
86042,901,15
86198,731,15
86280,349,11
91001,331,11
91374,238,11
95127,69578,49
92033,17705,33
91534,4380,27
91546,957,15
97129,17494,33
95256,3327,23
86087,183,11
88163,745,15
87004,124,11
80776,221,11
80615,428,11
80485,1153,15
81111,73,7
80756,57,7
85106,1335,15
84014,1102,15
82183,221,11
85239,1196,15
86005,607,15
82194,1349,15
89439,1501,19
89349,358,11
88437,100,11
89012,84,7
88432,153,11
89068,2151,19
89032,71,7
95426,2966,23
92060,28893,35
95660,776,15
81098,721,15
81157,311,11
81151,135,11
81052,2128,19
83109,253,11
85294,3129,23
83047,19416,33
86008,342,11
84049,435,11
82186,5287,29
88094,1726,19
87039,791,15
86239,184,11
86203,570,15
86167,917,15
86137,6791,29
88479,235,11
89182,182,11
88261,630,15
89051,553,15
88511,86,7
91093,632,15
95447,238,11
97107,17882,33
91079,533,15
92019,35490,39
95676,487,11
97111,3792,27
87204,204,11
84084,1418,15
85190,3571,27
88441,129,11
89091,565,15
89334,559,15
89346,3176,23
89086,4854,27
88319,3003,23
87031,302,11
86068,1201,15
88100,48,7
88051,124,11
87007,199,11
88115,1490,15
95348,505,15
94034,29298,35
91286,26500,35
91037,330,11
97115,18437,33
95002,1109,15
84129,19030,33
83131,6087,29
84083,2530,23
82005,1552,19
81166,99,7
81148,94,7
80577,165,11
86294,3707,27
88091,379,11
86205,204,11
80784,272,11
80619,699,15
81082,116,11
82108,1464,15
89129,411,11
89402,212,11
88358,1952,19
88394,47,7
83127,3126,23
85262,3622,27
85012,2356,19
91240,182,11
95541,979,15
91294,812,15
82168,311,11
86016,2227,19
85130,1754,19
83100,4568,27
85305,823,15
82052,1139,15
81204,2193,19
80703,219,11
81307,886,15
89480,1559,19
95607,27065,35
95438,111,11
88119,180,11
86281,5663,29
88046,132,11
87143,2208,19
87206,164,11
86300,636,15
88466,123,11
88452,133,11
89263,4113,27
89280,372,11
89214,202,11
86225,1292,15
86114,1250,15
86180,2955,23
81320,155,11
80718,1336,15
80595,279,11
86018,336,11
85260,857,15
89465,296,11
90025,343,11
84135,1702,19
89054,778,15
88523,169,11
88478,89,7
89295,1254,15
81096,420,11
87054,1148,15
80582,1014,15
94043,23678,35
91471,16655,33
90087,1042,15
95061,426,11
84112,695,15
84138,9285,29
85222,8140,29
85140,1489,15
87042,399,11
86142,640,15
86153,853,15
89210,123,11
88346,737,15
88476,114,11
88328,535,15
89046,1146,15
89251,361,11
89277,372,11
82017,1470,15
82093,686,15
81263,396,11
80613,612,15
93029,71312,49
91273,762,15
86116,797,15
88077,566,15
81141,161,11
82081,162,11
80764,304,11
80580,265,11
83144,23660,35
85266,1671,19
89031,620,15
89136,863,15
88364,145,11
95323,17411,33
95028,1834,19
95452,887,15
88399,210,11
89199,446,11
88455,100,11
89283,584,15
89288,154,11
86095,3143,23
88116,3037,23
